src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.12,23.200.24.88,56377,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:05:53,41545.39108276367,210107.54195599526,433.26105570029955,312.91076245021634,120.35029325008321,13,5,5196,3533,1292.0,73.0,399.6923076923077,453.1359763004385,1292.0,65.0,706.6,502.5139202052019,1292,65,484.94444444444446,487.17205176887086,237336.60802469138,104,40,8,13,2443.846534280216,10272.26448059082,0.0,3131.331272779317,39557.695388793945,11626.243591308594,0.2384185791015625,3296.4746157328286,3670.7223163258277,31272.411346435547,22750.6160736084,0.0,7818.102836608887,9296.672415211346,0,0,0,0,1,0,0,0,0,0,0,0.38461538461538464,484.94444444444446,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.0,9.0,0.0,0.0,62852.43001171256,0.0,399.6923076923077,706.6,0,13,5,5196,3533
23.200.24.88,192.168.1.12,443,56377,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:05:53,31271.934509277344,275262.7918636211,511.64087706992774,511.64087706992774,0.0,16,0,8608,0,1292.0,63.0,538.0,528.970816775368,0.0,0.0,0.0,0.0,1292,63,538.0,528.970816775368,279810.125,128,0,8,16,2084.7956339518228,9563.446044921875,0.0,3117.768452107223,31271.934509277344,9563.446044921875,0.0,2084.7956339518228,3117.768452107223,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,538.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7936.0,16.0,0.0,0.0,253773.87502668414,0.0,538.0,0.0,0,16,0,8608,0
192.168.1.12,204.79.197.219,52866,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:05:53,9163.379669189453,267695.9908414425,327.39012332830305,327.39012332830305,0.0,3,0,2453,0,2327.0,60.0,817.6666666666666,1067.262646004045,0.0,0.0,0.0,0.0,2327,60,817.6666666666666,1067.262646004045,1139049.5555555557,60,0,20,2,4581.689834594727,9163.141250610352,0.2384185791015625,4581.451416015625,9163.379669189453,9163.141250610352,0.2384185791015625,4581.689834594727,4581.451416015625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,817.6666666666666,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.6666666666666,0.0,0,3,0,2453,0
204.79.197.219,192.168.1.12,443,52866,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:05:53,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.12,204.79.197.219,52867,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:05:53,17708.06312561035,201151.30461944448,225.88579968494608,225.88579968494608,0.0,4,0,3562,0,2295.0,60.0,890.5,922.6186915513906,0.0,0.0,0.0,0.0,2295,60,890.5,922.6186915513906,851225.25,80,0,20,3,5902.687708536784,15634.05990600586,0.2384185791015625,6932.992694305049,17708.06312561035,15634.05990600586,0.2384185791015625,5902.687708536784,6932.992694305049,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,890.5,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.5,0.0,0,4,0,3562,0
204.79.197.219,192.168.1.12,443,52867,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:05:53,19976.377487182617,309465.51765787054,100.11825223483356,100.11825223483356,0.0,2,0,6182,0,6116.0,66.0,3091.0,3025.0,0.0,0.0,0.0,0.0,6116,66,3091.0,3025.0,9150625.0,40,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,3091.0,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091.0,0.0,0,2,0,6182,0
192.168.1.12,3.171.198.83,52862,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:05:53,222776.6513824463,18215.553446997143,67.33201126292684,40.399206757756104,26.932804505170736,9,6,3439,619,2005.0,60.0,382.1111111111111,620.7063081584191,288.0,60.0,103.16666666666667,83.13125498604934,2005,60,270.53333333333336,502.5977671613311,252604.51555555555,180,120,20,8,15912.61795588902,192512.75062561035,0.0,49089.49277683339,222776.6513824463,200367.92755126953,0.0,27847.081422805786,65290.36853817329,22741.317749023438,7855.415344238281,0.7152557373046875,4548.2635498046875,3723.0552496279315,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,270.53333333333336,65535,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.1111111111111,103.16666666666667,0,9,6,3439,619
192.168.1.12,52.231.230.148,52860,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:05:53,296186.4471435547,27438.7976842878,50.64377571850831,27.010013716537767,23.633762001970545,8,7,7593,534,5210.0,60.0,949.125,1709.2446019733395,123.0,60.0,76.28571428571429,24.417290628418478,5210,60,541.8,1322.1332358477841,1748036.2933333325,160,140,20,7,21156.174795968192,68237.0662689209,0.0,28929.99911842852,237643.00346374512,68237.0662689209,0.0,33949.00049482073,30445.51722973577,233223.19984436035,133089.78080749512,0.0,38870.533307393394,55788.197623666114,0,0,0,0,1,0,0,0,0,0,0,0.875,541.8,65535,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7137.0,5.0,138.0,5.0,104590.5182855885,192937984.0,949.125,76.28571428571429,0,8,7,7593,534
23.200.24.88,192.168.1.12,443,61967,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:05:53,281245.9468841553,32978.25302997293,56.88970873095061,56.88970873095061,0.0,16,0,9275,0,1494.0,63.0,579.6875,531.9522674486406,0.0,0.0,0.0,0.0,1494,63,579.6875,531.9522674486406,282973.21484375,128,0,8,16,18749.72979227702,261079.3113708496,0.0,64855.07141527986,281245.9468841553,261079.3113708496,0.0,18749.72979227702,64855.07141527986,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,579.6875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8603.0,16.0,0.0,0.0,30588.885263273005,0.0,579.6875,0.0,0,16,0,9275,0
192.168.1.12,23.200.24.88,61967,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:05:53,326835.63232421875,35066.55598870188,61.19283830154765,48.954270641238125,12.238567660309531,16,4,8745,2716,1292.0,71.0,546.5625,578.7713245261465,1292.0,66.0,679.0,613.0,1292,66,573.05,588.1676185408375,345941.1475,128,32,8,16,17201.875385485197,208417.6540374756,0.0,46220.74618520133,317254.06646728516,208417.6540374756,0.0,21150.27109781901,52473.5574943601,318216.56227111816,250711.20262145996,1362.5621795654297,106072.18742370605,105639.17600052891,0,0,0,0,1,0,0,0,0,0,0,0.25,573.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2786.5,7.0,0.0,0.0,22647.091893986737,0.0,546.5625,679.0,0,16,4,8745,2716
20.189.173.6,192.168.1.12,443,52869,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:05:54,0.0,0,0,0,0,2,0,213,0,153.0,60.0,106.5,46.5,0.0,0.0,0.0,0.0,153,60,106.5,46.5,2162.25,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,106.5,16386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5,0.0,0,2,0,213,0
192.168.1.12,20.189.173.6,52869,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:05:53,448905.46798706055,4960.955387748122,15.593483481920455,11.138202487086039,4.455280994834416,5,2,2101,126,1855.0,60.0,420.2,717.4037635808722,66.0,60.0,63.0,3.0,1855,60,318.14285714285717,627.4247657964211,393661.83673469385,100,40,20,4,74817.57799784343,175004.4822692871,0.7152557373046875,65402.59348670454,357678.6518096924,175005.1975250244,532.8655242919922,89419.6629524231,68821.19793251196,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.4,318.14285714285717,65535,16386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.0,4.0,0.0,0.0,9957.659185474062,0.0,420.2,63.0,0,5,2,2101,126
192.168.1.12,142.251.10.188,52048,5228,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:05:54,7007.837295532227,17979.869492736365,285.39475385295816,142.69737692647908,142.69737692647908,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,252,1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.16,192.168.1.255,44038,15600,24:fc:e5:ce:23:90,ff:ff:ff:ff:ff:ff,17,2025-05-15 19:05:54,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
208.103.161.1,192.168.1.12,443,59529,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:05:54,5677.223205566406,788413.6025533344,1232.9971442969932,1232.9971442969932,0.0,7,0,4476,0,1242.0,66.0,639.4285714285714,542.5247478602394,0.0,0.0,0.0,0.0,1242,66,639.4285714285714,542.5247478602394,294333.10204081633,56,0,8,7,946.203867594401,5676.26953125,0.0,2115.34967866442,5677.223205566406,5676.26953125,0.0,946.203867594401,2115.34967866442,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,639.4285714285714,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4182.0,7.0,0.0,0.0,736627.7224928607,0.0,639.4285714285714,0.0,0,7,0,4476,0
192.168.1.12,208.103.161.1,59529,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:05:54,49426.79405212402,110223.61665324078,161.85553106202758,121.39164829652069,40.463882765506895,6,2,4136,1312,1292.0,85.0,689.3333333333334,602.6678650430563,1242.0,70.0,656.0,586.0,1292,70,681.0,598.7184229669235,358463.75,48,16,8,6,7060.970578874861,26307.344436645508,0.0,8993.645588454057,49426.79405212402,30624.1512298584,0.0,9885.358810424805,11434.611069412407,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,681.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.3333333333334,656.0,0,6,2,4136,1312
142.251.10.113,192.168.1.12,443,59690,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:05:54,48917.531967163086,20851.41990983307,61.327705617156084,61.327705617156084,0.0,3,0,1020,0,738.0,74.0,340.0,286.6961225176697,0.0,0.0,0.0,0.0,738,74,340.0,286.6961225176697,82194.66666666667,24,0,8,3,24458.765983581543,48917.05513000488,0.476837158203125,24458.28914642334,48917.531967163086,48917.05513000488,0.476837158203125,24458.765983581543,24458.28914642334,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,340.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0,3,0,1020,0
20.189.173.15,192.168.1.12,443,52871,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:05:54,176772.1176147461,30100.900932784487,16.971002217318823,16.971002217318823,0.0,3,0,5321,0,5048.0,116.0,1773.6666666666667,2315.3638063068092,0.0,0.0,0.0,0.0,5048,116,1773.6666666666667,2315.3638063068092,5360909.555555555,60,0,20,3,88386.05880737305,176771.879196167,0.2384185791015625,88385.82038879395,176772.1176147461,176771.879196167,0.2384185791015625,88386.05880737305,88385.82038879395,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1773.6666666666667,16384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773.6666666666667,0.0,0,3,0,5321,0
192.168.1.12,185.199.108.133,52793,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:05:55,9959.697723388672,12650.986355149136,200.80930722458945,100.40465361229472,100.40465361229472,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,2047,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,125.56.199.65,59938,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:05:54,390096.18759155273,34655.55529641568,64.08675807459072,41.01552516773806,23.07123290685266,16,9,8944,4575,1292.0,73.0,559.0,569.9614022019385,1494.0,65.0,508.3333333333333,603.6914222790758,1494,65,540.76,582.836943235413,339698.9024,128,72,8,16,16254.007816314697,127852.4398803711,0.0,34746.83862949198,386144.16122436523,127853.3935546875,0.0,25742.944081624348,43295.75386509404,384114.74227905273,153390.88439941406,0.7152557373046875,48014.34278488159,55967.589242778195,0,0,0,0,1,0,0,0,0,0,0,0.5625,540.76,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.0,4.0,0.0,0.0,3969209685.3333335,0.0,559.0,508.3333333333333,0,16,9,8944,4575
125.56.199.65,192.168.1.12,443,59938,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:05:54,350018.7397003174,14959.199054550656,34.28387865825208,34.28387865825208,0.0,12,0,5236,0,1292.0,63.0,436.3333333333333,455.8686457985702,0.0,0.0,0.0,0.0,1292,63,436.3333333333333,455.8686457985702,207816.22222222225,96,0,8,12,31819.88542730158,210246.32453918457,0.0,67118.93308427717,350018.7397003174,210246.32453918457,0.0,31819.88542730158,67118.93308427717,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,436.3333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4732.0,12.0,0.0,0.0,13519.276150904068,0.0,436.3333333333333,0.0,0,12,0,5236,0
204.79.197.203,192.168.1.12,443,52859,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:05:53,1673459.2914581299,13766.69281266255,17.926937424250216,17.926937424250216,0.0,30,0,23038,0,4290.0,60.0,767.9333333333333,1324.5979750684944,0.0,0.0,0.0,0.0,4290,60,767.9333333333333,1324.5979750684944,1754559.7955555555,600,0,20,30,57705.49280890103,1019943.2373046875,0.0,207324.56013010218,1673459.2914581299,1019943.2373046875,0.0,57705.49280890103,207324.56013010218,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,767.9333333333333,16386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21406.0,28.0,0.0,0.0,32755.13688361077,0.0,767.9333333333333,0.0,0,30,0,23038,0
192.168.1.12,204.79.197.203,52859,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:05:53,1852103.7101745605,26531.451629870477,21.05713615590363,12.418311066302142,8.63882508960149,23,16,43291,5848,7950.0,60.0,1882.2173913043478,2527.4261861929945,1466.0,60.0,365.5,485.6257561126675,7950,60,1259.974358974359,2102.50928821607,4420545.307034845,460,320,20,22,48739.57132038317,869105.5774688721,0.0,160289.20528196555,1852103.7101745605,869105.5774688721,0.0,84186.53228066185,205702.17221456917,1803514.003753662,917394.6380615234,0.0,120234.26691691081,251723.50825907986,0,0,0,0,1,0,0,0,0,0,0,0.6956521739130435,1259.974358974359,65535,16386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14223.0,6.0,0.0,0.0,596415.7002304458,0.0,1882.2173913043478,365.5,0,23,16,43291,5848
192.168.1.12,125.56.199.65,53083,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:05:53,1901304.7218322754,12535.076427429416,55.75118958198792,41.024460258443945,14.72672932354398,78,28,15768,8065,1292.0,71.0,202.15384615384616,279.91940584257173,1494.0,64.0,288.0357142857143,440.19902009877114,1494,64,224.83962264150944,332.0796715268296,110276.90824136705,624,224,8,78,18107.664017450243,540271.0437774658,0.0,75822.39192168646,1895494.9378967285,548395.6336975098,0.0,24616.81737528219,89168.86818861136,1369132.5187683105,546089.1723632812,0.0,50708.61180623373,110568.92096786683,0,0,0,0,1,0,0,0,0,0,0,0.358974358974359,224.83962264150944,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.0,7.75,0.0,0.0,18939.552368392357,0.0,202.15384615384616,288.0357142857143,0,78,28,15768,8065
125.56.199.65,192.168.1.12,443,53083,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:05:54,1365938.1866455078,61507.907767281766,83.45912070879501,83.45912070879501,0.0,114,0,84016,0,1494.0,64.0,736.9824561403509,608.5033117362365,0.0,0.0,0.0,0.0,1494,64,736.9824561403509,608.5033117362365,370276.28039396735,912,0,8,114,12087.948554385024,821302.8907775879,0.0,79200.75224411002,1365938.1866455078,821302.8907775879,0.0,12087.948554385024,79200.75224411002,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,736.9824561403509,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79228.0,114.0,0.0,0.0,58002.62469751237,0.0,736.9824561403509,0.0,0,114,0,84016,0
20.189.173.6,192.168.1.12,443,52861,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:05:54,2326689.4817352295,3994.5167040805964,22.349351044995807,22.349351044995807,0.0,52,0,9294,0,5702.0,60.0,178.73076923076923,775.0633501498841,0.0,0.0,0.0,0.0,5702,60,178.73076923076923,775.0633501498841,600723.1967455618,1040,0,20,52,45621.36238696529,1367098.331451416,0.0,194146.92878177998,2326689.4817352295,1367098.331451416,0.0,45621.36238696529,194146.92878177998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,178.73076923076923,16384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3243.0,26.0,0.0,0.0,6759.128612307094,0.0,178.73076923076923,0.0,0,52,0,9294,0
104.21.64.1,192.168.1.12,443,59089,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:05:56,7517.576217651367,599794.3844470521,1064.172782341188,1064.172782341188,0.0,8,0,4509,0,1242.0,66.0,563.625,539.5961308006201,0.0,0.0,0.0,0.0,1242,66,563.625,539.5961308006201,291163.984375,64,0,8,8,1073.939459664481,7516.145706176758,0.0,2630.0196993047166,7517.576217651367,7516.145706176758,0.0,1073.939459664481,2630.0196993047166,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,563.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4173.0,8.0,0.0,0.0,555099.1275887222,0.0,563.625,0.0,0,8,0,4509,0
192.168.1.12,192.168.1.254,60112,53,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:05:56,11019.94514465332,16334.019601479848,181.4891066831094,90.7445533415547,90.7445533415547,1,1,82,98,82.0,82.0,82.0,0.0,98.0,98.0,98.0,0.0,98,82,90.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,98.0,0,1,1,82,98
192.168.1.12,20.189.173.6,52861,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:05:53,3096518.039703369,50352.68582350522,16.793055726870993,10.980074898338726,5.812980828532266,34,18,151972,3946,16460.0,60.0,4469.764705882353,4898.178479315032,812.0,60.0,219.22222222222223,223.8584760154295,16460,60,2998.423076923077,4449.008560023206,19793677.167159762,680,360,20,33,60716.03999418371,805586.3380432129,0.0,127127.84401207246,3096518.039703369,805586.3380432129,0.0,93833.87999101118,158034.75246784007,2706504.5833587646,1031459.5699310303,0.476837158203125,159206.15196228027,233571.24571618694,0,0,0,0,1,0,0,0,0,0,0,0.5294117647058824,2998.423076923077,65535,16386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38576.333333333336,6.333333333333333,0.0,0.0,101288.57565656722,0.0,4469.764705882353,219.22222222222223,0,34,18,151972,3946
149.154.170.96,192.168.1.12,443,52833,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:05:56,35964.9658203125,529181.651251591,222.4386932541366,222.4386932541366,0.0,8,0,19032,0,2534.0,1294.0,2379.0,410.09145321501154,0.0,0.0,0.0,0.0,2534,1294,2379.0,410.09145321501154,168175.0,160,0,20,8,5137.852260044643,11312.007904052734,0.476837158203125,3600.1410495330324,35964.9658203125,11312.007904052734,0.476837158203125,5137.852260044643,3600.1410495330324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,2379.0,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18600.0,8.0,0.0,0.0,517169.96181586763,0.0,2379.0,0.0,0,8,0,19032,0
192.168.1.12,149.154.170.96,52836,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:05:34,22264083.14704895,276.76863939563384,0.40423851907833575,0.17966156403481587,0.22457695504351985,4,5,1103,5059,923.0,60.0,275.75,373.6899617329853,2345.0,60.0,1011.8,864.5411268412857,2345,60,684.6666666666666,781.7122232637788,611074.0,80,100,20,4,2783010.393381119,21939085.006713867,0.2384185791015625,7240498.634509569,22264083.14704895,22022055.864334106,0.476837158203125,7421361.049016316,10324723.111816706,22181112.05101013,22025385.14137268,0.95367431640625,5545278.012752533,9514976.530064046,0,0,0,0,1,0,0,0,0,0,0,1.25,684.6666666666666,255,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.75,1011.8,0,4,5,1103,5059
192.168.1.12,149.154.170.96,52833,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:05:34,22052255.630493164,486.57154078891114,0.9069367023092473,0.5441620213855484,0.3627746809236989,12,8,1327,9403,667.0,60.0,110.58333333333333,167.765937312144,2534.0,60.0,1175.375,930.6216924051363,2534,60,536.5,797.1307609169276,635417.45,240,160,20,12,1160645.0331838508,21679682.01637268,0.0,4836535.6467589885,22052255.630493164,21751166.343688965,30.755996704101562,2004750.511863015,6244679.484019005,21940025.568008423,21749769.926071167,30.994415283203125,3134289.366858346,7599949.409652285,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,536.5,253,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,2209.757562453352,0.0,110.58333333333333,1175.375,0,12,8,1327,9403
192.168.1.12,104.21.64.1,59089,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:05:56,592663.7649536133,10373.504107309805,28.684054948644548,20.24756819904321,8.436486749601338,12,5,4612,1536,1292.0,83.0,384.3333333333333,494.2041301144926,717.0,65.0,307.2,296.2231591216325,1292,65,361.6470588235294,446.5944259782906,199446.5813148789,96,40,8,12,37041.48530960083,204950.33264160156,0.0,65435.812902777936,592663.7649536133,211064.57710266113,0.0,53878.524086692116,79214.43364235667,557681.3220977783,207864.04609680176,18336.057662963867,139420.33052444458,76835.45138615932,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666667,361.6470588235294,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.0,6.0,0.0,0.0,210036.53545061985,0.0,384.3333333333333,307.2,0,12,5,4612,1536
